outcome,split_var,etime,split_level,nor_only,balanced,treatment,app_type,b_num,b_str,se_num,se_str,p,N,outcome_type,percentile,ci_lo,ci_hi,sig_level,x_left,x_right
inc_work_gt_p5,single_tm1,2,2,1,0,amt_dur,firstapp,.0007850391933772,0.001,.0038790173554016,0.004,.8396193033621784,701488,inc_work_gt_p,5,-.0068178349,.008387913,3,2,2.0422807
inc_work_gt_p10,single_tm1,2,2,1,0,amt_dur,firstapp,.0008935046284167,0.001,.0039745020706318,0.004,.8221281315260196,701488,inc_work_gt_p,10,-.0068965196,.0086835288,3,2,2.0481224
inc_work_gt_p15,single_tm1,2,2,1,0,amt_dur,firstapp,-.0002624057567001,-0.000,.0040406678588841,0.004,.948220948694638,701488,inc_work_gt_p,15,-.0081821149,.0076573035,3,2,1.9858674
inc_work_gt_p20,single_tm1,2,2,1,0,amt_dur,firstapp,-.0018899098757585,-0.002,.0040865027399609,0.004,.6437408582493361,701488,inc_work_gt_p,20,-.0098994551,.0061196354,3,2,1.8982131
inc_work_gt_p25,single_tm1,2,2,1,0,amt_dur,firstapp,-.0050168636039653,-0.005,.004204904226427,0.004,.2328335246369242,701488,inc_work_gt_p,25,-.013258476,.0032247487,3,2,1.7298014
inc_work_gt_p30,single_tm1,2,2,1,0,amt_dur,firstapp,-.0045573104034073,-0.005,.0042248981167191,0.004,.2807330813703396,701488,inc_work_gt_p,30,-.01283811,.0037234898,3,2,1.754552
inc_work_gt_p35,single_tm1,2,2,1,0,amt_dur,firstapp,-.0040180376642011,-0.004,.0043122948976513,0.004,.3514609884463348,701488,inc_work_gt_p,35,-.012470135,.0044340603,3,2,1.7835963
inc_work_gt_p40,single_tm1,2,2,1,0,amt_dur,firstapp,-.0037541043874929,-0.004,.004337797742588,0.004,.3867991536570697,701488,inc_work_gt_p,40,-.012256188,.0047479793,3,2,1.7978112
inc_work_gt_p45,single_tm1,2,2,1,0,amt_dur,firstapp,-.0039864006162184,-0.004,.0043727510204745,0.004,.3619571629420043,701488,inc_work_gt_p,45,-.012556992,.0045841914,3,2,1.7853001
inc_work_gt_p50,single_tm1,2,2,1,0,amt_dur,firstapp,-.0049160374200648,-0.005,.0043139820357068,0.004,.2544725491782522,701488,inc_work_gt_p,50,-.013371442,.0035393673,3,2,1.7352318
inc_work_gt_p55,single_tm1,2,2,1,0,amt_dur,firstapp,-.0037697991073152,-0.004,.0043186103262483,0.004,.3827088914267107,701488,inc_work_gt_p,55,-.012234275,.004694677,3,2,1.7969658
inc_work_gt_p60,single_tm1,2,2,1,0,amt_dur,firstapp,-.0019240211230472,-0.002,.0042005205867122,0.004,.6469221094005855,701488,inc_work_gt_p,60,-.010157041,.0063089994,3,2,1.8963759
inc_work_gt_p65,single_tm1,2,2,1,0,amt_dur,firstapp,-.0024995476133538,-0.002,.0041380696877979,0.004,.5458202366163092,701488,inc_work_gt_p,65,-.010610164,.005611069,3,2,1.8653792
inc_work_gt_p70,single_tm1,2,2,1,0,amt_dur,firstapp,-.0011087534550623,-0.001,.003971961262418,0.004,.7801340174039946,701488,inc_work_gt_p,70,-.0088937972,.0066762906,3,2,1.9402847
inc_work_gt_p75,single_tm1,2,2,1,0,amt_dur,firstapp,-.0020697427310819,-0.002,.0036487367095065,0.004,.5705461025193403,701488,inc_work_gt_p,75,-.009221267,.0050817812,3,2,1.8885276
inc_work_gt_p80,single_tm1,2,2,1,0,amt_dur,firstapp,-.0007221069032187,-0.001,.003340298089659,0.003,.8288475535413152,701488,inc_work_gt_p,80,-.007269091,.0058248774,3,2,1.9611087
inc_work_gt_p85,single_tm1,2,2,1,0,amt_dur,firstapp,-.0005392844560437,-0.001,.0029262727335682,0.003,.8537858586262119,701488,inc_work_gt_p,85,-.0062747789,.00519621,3,2,1.9709551
inc_work_gt_p90,single_tm1,2,2,1,0,amt_dur,firstapp,.0029260718729011,0.003,.0025246722122785,0.003,.2464624788119906,701488,inc_work_gt_p,90,-.0020222857,.0078744292,3,2,2.1575925
inc_work_gt_p95,single_tm1,2,2,1,0,amt_dur,firstapp,.000049064706629,0.000,.001847910003087,0.002,.9788175384375525,701488,inc_work_gt_p,95,-.0035728388,.0036709683,3,2,2.0026426
